FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
A,Annual,MNE,Montenegro,WB_EWSA_SDG_3_2A,Basin management (SDG 3.2.a),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,20.0
A,Annual,MNE,Montenegro,WB_EWSA_SDG_3_2B,Aquifer management (SDG 3.2.b),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,20.0
A,Annual,MNE,Montenegro,WB_EWSA_SDG_3_2C,Data & info sharing within country (SDG 3.2.c),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,40.0
A,Annual,MNE,Montenegro,WB_EWSA_SDG_3_2D,Transboundary data & info sharing (SDG 3.2.d),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,40.0
A,Annual,MNE,Montenegro,WB_EWSA_SDG_6_5_1,Degree of IWRM implementation (SDG 3.1.c),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.375,,,35.0
A,Annual,POL,Poland,WB_EWSA_AS_4190,Total renewable water resources per capita,_T,Total,M3_IH_YR,Cubic meters per inhabitant per year,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,1952.045186781,1933.627918084,1916.480477685,1900.804401572,1886.004995014,1871.74523227,1859.099665995,1846.127782069,1831.00318758,1815.003230706,1798.322661354,1781.276918811,1764.022895909,1747.115209571,1731.826619366,1716.390596824,1700.559855224,1685.193911364,1669.727373538,1654.194179265,1639.308726542,1626.306794632,1615.374693102,1606.235613737,1599.773059631,1594.703454745,1589.785222644,1585.72285386,1582.376148334,1579.84557832,1577.808943923,1576.971852773,1577.197797106,1577.644490722,1578.544856648,1580.141388962,1581.365626579,1581.808687638,1582.551317562,1583.623542163,1585.115238664,1586.911094342,1589.129117056,1591.250133711,1592.276977659,1592.014979151,1588.120293209,1583.411417762,1581.787512967,1581.316440448,1581.074646245,1581.025023732,1581.15100737,1581.494310319,1582.068702576,1582.697169732,1584.972386899,1590.418498781,1576.10616797,
A,Annual,POL,Poland,WB_EWSA_AS_4192,Dependency ratio,_T,Total,PT,Percentage,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,11.404958678,
A,Annual,POL,Poland,WB_EWSA_AS_4254,Agricultural water withdrawal as % of total water withdrawal,_T,Total,PT,Percentage,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,16.627101879,15.538261997,14.579194982,13.728005262,12.967460688,12.283813747,11.510469314,10.772053634,10.066252588,9.390952059,8.744216788,8.966593007,9.181690321,9.38986036,9.591432463,9.786715417,10.161108628,10.556280437,10.974010018,11.416285631,11.885336273,11.084237726,10.231516057,9.842895626,9.446885369,9.043272481,8.754532214,8.4609375,8.510617501,8.561578582,8.613870942,8.512012668,9.445865303,8.593912825,9.151338918,9.499912509,9.564204801,9.326683292,10.280110117,10.060763889,10.611080434,10.293232038,9.599303136,10.068585826,9.879315184,9.444920499,9.950859951,10.098204543,13.84707407,13.885394952,14.646753397,13.866607234,13.019336494,
A,Annual,POL,Poland,WB_EWSA_AS_4255,Municipal water withdrawal as % of total withdrawal,_T,Total,PT,Percentage,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.209858103,20.583386941,19.945003095,19.294363513,18.606092535,17.90625,17.998959828,18.094060331,18.191645187,18.322963113,18.811129195,18.537912806,18.544809599,18.596641546,18.709980615,17.63167838,18.824501032,17.942708333,18.976624333,18.835410201,17.691637631,18.578827042,18.598559267,19.499190707,19.334719335,20.11705188,21.224204965,21.655738932,21.331449837,21.377439083,21.488383256,
A,Annual,POL,Poland,WB_EWSA_AS_4256,Industrial water withdrawal as % of total water withdrawal,_T,Total,PT,Percentage,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.55862584,69.573717433,70.608111536,71.662364005,72.639375252,73.6328125,73.490422671,73.344361088,73.194483871,73.165024219,74.532756246,72.868174369,72.303851483,71.903445945,71.725814584,67.00236588,70.895388851,67.599492521,70.412295233,70.871357762,66.620209059,71.352587132,71.52212555,71.055888794,70.714420714,69.784743577,64.928720965,64.458866116,64.021796766,64.755953683,65.49228025,
A,Annual,POL,Poland,WB_EWSA_AS_4257,Total water withdrawal per capita,_T,Total,M3_IH_YR,Cubic meters per inhabitant per year,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,310.669382202,329.373607928,347.376108877,364.860649452,381.838891037,398.358292752,403.830034849,409.200372225,414.779631646,420.161070065,425.280505943,428.568487938,431.700422758,434.683951437,437.708977993,441.118917354,426.634378804,412.766521471,399.69772713,387.059192711,374.528622581,362.263721632,350.215150846,346.392676355,342.687932193,339.249653855,336.493194809,333.782636054,329.775351127,325.906863077,321.954087424,317.29749397,306.831850496,309.151724189,306.91323166,303.993946225,300.175404973,316.408910885,294.161277627,303.140703468,285.231654645,282.488448556,300.147448741,280.102109654,279.340609813,274.471170649,276.557685289,263.521390782,262.309605877,257.305486845,240.118862974,257.13097651,256.168573438,
A,Annual,POL,Poland,WB_EWSA_AS_4261,Fresh surface water withdrawal,_T,Total,M3_YEAR,Cubic meters per year,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,9,Billions,A,Normal value,PU,Public,,,,,,,8.542,8.9736,9.4052,9.8368,10.2684,10.7,10.94,11.18,11.42,11.66,11.9,12.136,12.372,12.608,12.844,13.08,12.85,12.62,12.39,12.16,11.93,11.14,10.35,10.2586,10.1672,10.0758,9.9844,9.893,9.7258,9.5586,9.3914,9.2242,9.057,9.1148,9.1726,9.2304,9.2882,9.346,8.727,8.921,9.241,9.178,8.824,8.634,9.012,8.772,8.601,8.407,7.825,7.21191,6.901,7.485,7.586,
A,Annual,POL,Poland,WB_EWSA_AS_4262,Fresh groundwater withdrawal,_T,Total,M3_YEAR,Cubic meters per year,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,9,Billions,A,Normal value,PU,Public,,,,,,,1.571,1.8232,2.0754,2.3276,2.5798,2.832,2.9118,2.9916,3.0714,3.1512,3.231,3.2514,3.2718,3.2922,3.3126,3.333,3.3138,3.2946,3.2754,3.2562,3.237,3.1335,3.03,3.004,2.978,2.952,2.926,2.9,2.8524,2.8048,2.7572,2.7096,2.662,2.6638,2.6656,2.6674,2.6692,2.671,2.638,2.586,1.625,2.733,2.644,2.608,1.619,1.676,1.688,1.673,1.773,1.772069,1.766,1.782,1.799,
A,Annual,POL,Poland,WB_EWSA_AS_4324,Percentage of area equipped for irrigation by surface water,_T,Total,PT,Percentage,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.966295048,98.644113518,109.163256168,122.183098591,126.853902043,131.883705862,137.316976652,73.899061192,50.550617823,38.410449413,29.451751791,23.880401277,20.081592,17.324013979,17.325511301,17.325511301,
A,Annual,POL,Poland,WB_EWSA_AS_4328,Percentage of the area equipped for irrigation actually irrigated,_T,Total,PT,Percentage,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.66307661,52.717635433,56.723027375,59.401442207,62.276380607,59.903477838,57.017964605,53.438967136,55.489950554,57.698593442,60.08442158,52.950345574,50.322387368,48.952106856,28.7685051,16.218485786,13.638506767,11.765684806,11.766701719,11.766701719,
A,Annual,POL,Poland,WB_EWSA_AS_4331,Percentage of the cultivated area equipped for irrigation,_T,Total,PT,Percentage,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,1.329549802,1.486947058,1.632818439,1.795039023,1.941000768,2.092833817,2.25765278,2.410876489,2.563042549,2.706801775,2.61739361,2.529005708,2.441356383,2.356747027,2.26923334,2.284964329,2.290668646,2.294073924,2.284195654,2.286965308,2.239692287,2.188702166,2.142641957,2.094315333,2.04642639,1.912470268,1.777944078,1.644805018,1.50955501,1.379759863,1.206878528,1.014244815,0.815946867,0.620790223,0.623517097,0.641338696,0.703756467,0.762886598,0.858740935,0.99209202,0.941488109,0.948598131,0.849890303,0.766635243,0.759425974,0.714335892,0.697104811,0.676633345,1.246176794,1.825963834,2.420037503,3.130453019,3.836668923,4.549233837,5.211621856,5.243459887,5.204400766,
A,Annual,POL,Poland,WB_EWSA_AS_4471,Dam capacity per capita,_T,Total,M3_POP,Cubic meters per person,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,25.186222691,24.948594262,24.727349767,27.751744263,42.311976524,41.992062872,54.245762651,57.431357002,56.960844617,56.463100504,58.446972711,57.892971991,57.332201987,56.782688208,57.3907304,56.879198472,56.354586012,55.845376411,55.332833243,54.818081157,54.324794477,54.44767624,55.950705279,55.634160803,59.511557818,59.322968516,64.469075458,64.304338011,64.168622187,64.066002345,63.983412612,63.949466836,65.327272062,71.969273222,72.010346279,72.08317718,72.139024674,72.159236314,72.193113741,72.242026678,73.227083976,77.533066178,77.641434002,77.745062318,77.795231707,77.782431023,77.592145036,77.3620795,77.282739001,77.25972341,77.247909865,77.245485416,77.251640705,77.26841375,77.296477321,77.327182876,77.438345098,77.704430422,77.005160693,
A,Annual,POL,Poland,WB_EWSA_AS_4541,Interannual variability (WRI),_T,Total,IX_0T5,Score 0-5,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,
A,Annual,POL,Poland,WB_EWSA_AS_4542,Seasonal variability (WRI),_T,Total,IX_0T5,Score 0-5,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,
A,Annual,POL,Poland,WB_EWSA_AS_4550,Water Stress (SDG 6.4.2),_T,Total,PT,Percentage,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,35.005192108,37.372101073,39.739010038,42.105919003,44.472827968,46.839736933,47.946694358,49.053651783,50.160609207,51.267566632,52.374524057,53.262028384,54.14953271,55.037037037,55.924541364,56.812045691,55.949463482,55.086881274,54.224299065,53.361716857,52.499134649,49.406368986,46.313603323,45.907234337,45.500865351,45.094496365,44.68812738,44.281758394,43.538248529,42.794738664,42.051228799,41.307718934,40.564209069,40.770508827,40.976808584,41.183108342,41.3894081,41.595707857,39.321564555,39.830391139,37.611630322,41.225337487,39.695396331,38.906195915,36.798200069,36.164762894,35.614399446,34.890965732,33.222568363,31.0971928,30.0,32.076843198,32.485289027,
A,Annual,POL,Poland,WB_EWSA_JMP_DW_BS,Basic and safely managed drinking water coverage (%),_T,Total,PT_POP,Percentage of population,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.200737953186035,6.814014434814453,6.425622940063477,6.035541534423828,5.64356803894043,5.191890716552734,4.74795389175415,4.312688827514648,3.885030031204224,3.465178966522217,3.053127527236938,2.648317098617554,2.251367568969727,1.862961530685425,1.483709454536438,1.469618082046509,1.455392360687256,1.45508074760437,
A,Annual,POL,Poland,WB_EWSA_JMP_DW_PI,Total water supply coverage by piped improved facilities (%),RUR,Rural area,PT_POP,Percentage of population,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.2954282579949,67.28453944598323,68.27365063397156,69.26276182195988,70.25187300994821,71.24098419793654,72.23009538592487,73.2192065739132,74.20831776190153,75.19742894988985,76.18654013787818,77.17565132586651,78.16476251385484,79.15387370184317,80.14298488983172,81.13209607782005,82.12120726580838,83.11031845379671,84.09942964178504,84.86334391753417,83.53437004654324,82.20539617555278,82.20539617555278,
A,Annual,POL,Poland,WB_EWSA_JMP_DW_PI,Total water supply coverage by piped improved facilities (%),URB,Urban area,PT_POP,Percentage of population,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.21157792173122,95.28394371429587,95.35630950686053,95.42867529942517,95.5010410919898,95.57340688455446,95.64577267711913,95.71813846968374,95.7905042622484,95.86287005481304,95.9352358473777,96.00760163994232,96.07996743250698,96.15233322507164,96.22469901763624,96.29706481020092,96.36943060276556,96.4417963953302,96.51416218789484,96.4501061535351,96.11607804812296,95.78204994271084,95.78204994271084,
A,Annual,POL,Poland,WB_EWSA_JMP_DW_PI,Total water supply coverage by piped improved facilities (%),_T,Total,PT_POP,Percentage of population,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.1413168460197,84.57725382748276,85.0072135316602,85.40085372402876,85.79627279526674,86.19374552274881,86.59350517142222,86.99507598435065,87.39848841075296,87.80417280770845,88.21191452315668,88.62171259719779,89.03105144239082,89.44287024849008,89.85682536207709,90.27323454338706,90.69550389263556,91.1232021844694,91.55546707000856,91.81968718083712,91.08880580862836,90.3615703186745,90.36958009592064,
A,Annual,POL,Poland,WB_EWSA_JMP_ST_BS,Basic and safely managed sanitation coverage (%),_T,Total,PT_POP,Percentage of population,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56880784034729,1.576919674873352,1.584987044334412,1.592829585075378,1.582519292831421,1.570593118667603,1.55705451965332,1.541902899742126,1.525140643119812,1.50677216053009,1.486798405647278,1.465221643447876,1.442035794258118,1.417255640029907,1.39088249206543,1.362919569015503,1.333367705345154,1.297697424888611,1.256030440330505,1.209775447845459,1.154279232025146,1.097391486167908,1.039112567901611,
A,Annual,POL,Poland,WB_EWSA_JMP_ST_SWR,Total sanitation coverage by sewer (%),_T,Total,PT_POP,Percentage of population,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.05197289156604,58.05197289156604,58.05197289156604,58.05197289156604,59.13801204819265,60.22405120481926,61.31009036144587,62.39612951807203,63.48216867469864,64.56820783132525,65.65424698795186,66.74028614457848,67.82632530120463,68.91236445783125,69.99840361445786,71.08444277108447,72.17048192771063,73.25652108433724,74.34256024096385,75.42859939759046,76.51463855421662,77.60067771084323,78.68671686746984,
A,Annual,POL,Poland,WB_EWSA_SDG_3_1A,Monitoring (availability etc.) (SDG 3.1.a),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,60.0
A,Annual,POL,Poland,WB_EWSA_SDG_3_1B,Sustainable & efficient use management (SDG 3.1.b),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,60.0
A,Annual,POL,Poland,WB_EWSA_SDG_3_1C,Pollution control (SDG 3.1.c),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,60.0
A,Annual,POL,Poland,WB_EWSA_SDG_3_1D,Ecosystems & biodiversity (SDG 3.1.d),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,80.0
A,Annual,POL,Poland,WB_EWSA_SDG_3_1E,Disaster Risk Reduction (SDG 3.1.e),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,60.0
A,Annual,POL,Poland,WB_EWSA_SDG_3_2A,Basin management (SDG 3.2.a),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,90.0
A,Annual,POL,Poland,WB_EWSA_SDG_3_2B,Aquifer management (SDG 3.2.b),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,90.0
A,Annual,POL,Poland,WB_EWSA_SDG_3_2C,Data & info sharing within country (SDG 3.2.c),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,80.0
A,Annual,POL,Poland,WB_EWSA_SDG_3_2D,Transboundary data & info sharing (SDG 3.2.d),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,90.0
A,Annual,POL,Poland,WB_EWSA_SDG_6_5_1,Degree of IWRM implementation (SDG 3.1.c),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.5,,,75.0
A,Annual,ROU,Romania,WB_EWSA_AS_4190,Total renewable water resources per capita,_T,Total,M3_IH_YR,Cubic meters per inhabitant per year,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,11364.536663429,11329.52429892,11291.38663884,11159.269744462,10950.33302679,10760.941330867,10594.34203869,10447.19678959,10313.989741762,10193.610321371,10079.609948904,9968.464463395,9861.993034319,9769.965942215,9694.958406703,9628.229800836,9569.496340089,9518.789945884,9475.543145365,9439.781199755,9408.449871681,9378.558265084,9350.051259679,9320.927295316,9292.395948373,9263.077833142,9242.124838652,9238.949941765,9253.071034527,9281.484967549,9316.56465949,9357.074406815,9405.148010972,9459.870023055,9513.616843692,9564.579952711,9616.596228422,9672.025232941,9738.623538971,9818.255072719,9905.520277629,9994.160291604,10078.565366777,10158.252357035,10232.764132108,10303.287755261,10376.078902247,10453.105463753,10517.176616538,10567.25488776,10617.395461398,10669.306893622,10720.000671485,10767.721640302,10818.011261631,10871.448011649,10932.594503567,11014.558741482,11061.330515123,
A,Annual,ROU,Romania,WB_EWSA_AS_4192,Dependency ratio,_T,Total,PT,Percentage,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,80.010376869,
